CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX,WINNER,TOTAL_VOTES,VOTING_PERCENTAGE
9392,VAGHELA ASHWINBHAI AMRUTBHAI,37,AHMEDABAD WEST,GUJARAT,Bhartiya Tribal Party,0,8th Pass,492329.0,0.7931,0.048,1,4,0,0.0045,1,0,M,0,1395.0,0.0014000000000000002
9395,JADAV ULPESH JYANTILAL,37,AHMEDABAD WEST,GUJARAT,Peoples Party of India (Democratic),0,Post Graduate,550105.0,0.7931,0.048,1,4,4,0.0045,1,0,M,0,725.0,0.0007000000000000001
8489,TRIBHOVANDAS KARSANDAS VAGHELA,66,AHMEDABAD WEST,GUJARAT,BSP,0,8th Pass,5354000.0,0.7931,0.048,3,1,0,0.0045,1,0,M,0,10028.0,0.0101
10038,MAHEDIA MAHENDRABHAI PARSOTTAMDAS,62,AHMEDABAD WEST,GUJARAT,IND,1,Graduate,13782000.0,0.7931,0.048,1,1,3,0.0045,1,0,M,0,1351.0,0.0014000000000000002
9390,CHAUHAN HARISHBHAI JETHABHAI,40,AHMEDABAD WEST,GUJARAT,Rashtriya Power Party,0,Graduate Professional,3293451.0,0.7931,0.048,1,3,3,0.0045,1,0,M,0,2063.0,0.0021
9393,SOLANKI CHIRAGBHAI SOMABHAI,59,AHMEDABAD WEST,GUJARAT,Jan Satya Path Party,0,Graduate Professional,447440.0,0.7931,0.048,1,2,3,0.0045,1,0,M,0,524.0,0.0005
8490,RAJU PARMAR,68,AHMEDABAD WEST,GUJARAT,INC,0,Graduate,244053750.0,0.7931,0.048,3,1,3,0.0045,1,0,M,0,320076.0,0.321
10036,BHITORA BHAVESH CHIMANBHAI,34,AHMEDABAD WEST,GUJARAT,IND,0,12th Pass,45000.0,0.7931,0.048,1,4,2,0.0045,1,0,M,0,810.0,0.0008
9391,HARSHADKUMAR LAXMANBHAI SOLANKI,28,AHMEDABAD WEST,GUJARAT,Right to Recall Party,0,10th Pass,149586.0,0.7931,0.048,1,5,1,0.0045,1,0,M,0,621.0,0.0006
9394,VEDUBHAI SIRASAT KAUTIKBHAI,47,AHMEDABAD WEST,GUJARAT,Ambedkarite Party of India,0,8th Pass,3300.0,0.7931,0.048,1,3,0,0.0045,1,0,M,0,1055.0,0.0011
8488,DR. SOLANKI KIRITBHAI,69,AHMEDABAD WEST,GUJARAT,BJP,0,Post Graduate,89474039.0,0.7931,0.048,3,1,4,0.0045,1,0,M,1,524.0,0.0005
10037,MALHOTRA PANKAJKUMAR DAYABHAI (DOCTOR SAHEB),45,AHMEDABAD WEST,GUJARAT,IND,0,Graduate Professional,4000.0,0.7931,0.048,1,3,3,0.0045,1,0,M,0,1420.0,0.0014000000000000002
9389,DIPIKA JITENDRAKUMAR SUTARIA,49,AHMEDABAD WEST,GUJARAT,Manvadhikar National Party,0,12th Pass,25570000.0,0.7931,0.048,1,3,2,0.0045,1,0,F,0,615.0,0.0006
8512,WAKALE NAMDEO ARJUN,51,AHMEDNAGAR,MAHARASHTRA,BSP,0,Graduate Professional,180499234.0,0.8291,0.08800000000000001,3,2,3,0.0047,4,0,M,0,6692.0,0.005600000000000001
10883,KAMAL DASHRATH SAWANT,61,AHMEDNAGAR,MAHARASHTRA,IND,1,Graduate Professional,19660205.0,0.8291,0.08800000000000001,1,1,3,0.0047,4,0,F,0,1317.0,0.0011
10886,RAMNATH GAHININATH GOLHAR,54,AHMEDNAGAR,MAHARASHTRA,IND,0,12th Pass,38085000.0,0.8291,0.08800000000000001,1,2,2,0.0047,4,0,M,0,1268.0,0.0011
8677,SUDHAKAR LAXMAN AVHAD,62,AHMEDNAGAR,MAHARASHTRA,Vanchit Bahujan Aaghadi,0,Graduate,12549000.0,0.8291,0.08800000000000001,1,1,3,0.0047,4,0,M,0,31807.0,0.026400000000000003
10889,SUPEKAR DNYANDEO NARHARI,70,AHMEDNAGAR,MAHARASHTRA,IND,0,5th Pass,1598872.0,0.8291,0.08800000000000001,1,1,0,0.0047,4,0,M,0,2767.0,0.0023
10892,SHRIDHAR JAKHUJI DAREKAR,64,AHMEDNAGAR,MAHARASHTRA,IND,0,Graduate,17083133.0,0.8291,0.08800000000000001,1,1,3,0.0047,4,0,M,0,2349.0,0.002
8513,SUJAY RADHAKRISHNA VIKHE,37,AHMEDNAGAR,MAHARASHTRA,BJP,0,Doctorate,166040612.0,0.8291,0.08800000000000001,3,4,5,0.0047,4,0,M,1,704660.0,0.5854
10884,DATTATRAYA APPA WAGHMODE,50,AHMEDNAGAR,MAHARASHTRA,IND,0,5th Pass,5139100.0,0.8291,0.08800000000000001,1,2,0,0.0047,4,0,M,0,971.0,0.0008
8675,FARUKH ISMAIL SHAIKH,36,AHMEDNAGAR,MAHARASHTRA,Bharatiya Praja Surajya Paksha,0,8th Pass,1232478.0,0.8291,0.08800000000000001,1,4,0,0.0047,4,0,M,0,2502.0,0.0021
10887,SHAIKH ABID MOHAMMAD HANIF,46,AHMEDNAGAR,MAHARASHTRA,IND,0,12th Pass,-466570.0,0.8291,0.08800000000000001,1,3,2,0.0047,4,0,M,0,2488.0,0.0021
8678,KALIRAM BAHIRU POPALGHAT,67,AHMEDNAGAR,MAHARASHTRA,Bhartiya Navjawan Sena (Paksha),0,10th Pass,58000.0,0.8291,0.08800000000000001,1,1,1,0.0047,4,0,M,0,3192.0,0.0027
10890,SANJIV BABAN BHOR,44,AHMEDNAGAR,MAHARASHTRA,IND,10,Others,7588737.0,0.8291,0.08800000000000001,1,3,0,0.0047,4,0,M,0,3838.0,0.0032
7725,SANGRAM ARUNKAKA JAGTAP,34,AHMEDNAGAR,MAHARASHTRA,NCP,1,Graduate,61939253.0,0.8291,0.08800000000000001,3,4,3,0.0047,4,0,M,0,423186.0,0.3515
10882,APPASAHEB NAVNATH PALVE,32,AHMEDNAGAR,MAHARASHTRA,IND,0,Graduate Professional,15000.0,0.8291,0.08800000000000001,1,4,3,0.0047,4,0,M,0,716.0,0.0006
10885,BHASKAR FAKIRA PATOLE,38,AHMEDNAGAR,MAHARASHTRA,IND,0,10th Pass,290540.0,0.8291,0.08800000000000001,1,4,1,0.0047,4,0,M,0,1242.0,0.001
8676,DHIRAJ MOTILAL BATADE,31,AHMEDNAGAR,MAHARASHTRA,Right to Recall Party,0,12th Pass,22000.0,0.8291,0.08800000000000001,1,4,2,0.0047,4,0,M,0,1492.0,0.0012
10888,SAINATH BHAUSAHEB GHORPADE,33,AHMEDNAGAR,MAHARASHTRA,IND,1,8th Pass,2130000.0,0.8291,0.08800000000000001,1,4,0,0.0047,4,0,M,0,3986.0,0.0033000000000000004
8679,SANJAY DAGDU SAWANT,25,AHMEDNAGAR,MAHARASHTRA,Bahujan Mukti Party,0,5th Pass,30000.0,0.8291,0.08800000000000001,1,5,0,0.0047,4,0,M,0,1507.0,0.0013000000000000002
10891,SANDIP LAXMAN SAKAT,38,AHMEDNAGAR,MAHARASHTRA,IND,1,10th Pass,24600.0,0.8291,0.08800000000000001,1,4,1,0.0047,4,0,M,0,3745.0,0.0031
11148,VISHRAM BABU,60,AJMER,RAJASTHAN,Ambedkarite Party of India,0,Post Graduate,25523539.0,0.6706,0.046,1,1,4,0.0279,2,0,M,0,13041.0,0.0103
9616,PRAMOD KUMAR,38,AJMER,RAJASTHAN,IND,0,8th Pass,630000.0,0.6706,0.046,1,4,0,0.0279,2,0,M,0,2773.0,0.0022
9620,SONIYA REGAR,31,AJMER,RAJASTHAN,IND,0,12th Pass,61648.0,0.6706,0.046,1,4,2,0.0279,2,0,F,0,4824.0,0.0038
9617,BHAGIRATH CHAUDHARY,64,AJMER,RAJASTHAN,BJP,0,12th Pass,75886190.0,0.6706,0.046,3,1,2,0.0279,2,0,M,1,815076.0,0.6458
9621,MUKESH GENA,31,AJMER,RAJASTHAN,IND,1,Graduate,5786000.0,0.6706,0.046,1,4,3,0.0279,2,0,M,0,4652.0,0.0037
11147,RIJU JHUNJHUNWALA,40,AJMER,RAJASTHAN,INC,0,Graduate,547985546.0,0.6706,0.046,3,3,3,0.0279,2,0,M,0,398652.0,0.31579999999999997
9618,DURGA LAL REGAR,60,AJMER,RAJASTHAN,BSP,0,Post Graduate,40850458.0,0.6706,0.046,3,1,4,0.0279,2,0,M,0,13618.0,0.0108
9628,NISHA,46,AKBARPUR,UTTAR PRADESH,BSP,0,Post Graduate,120829362.0,0.6972,0.147,3,3,4,0.0121,7,0,F,0,306140.0,0.2986
9638,AMIT TRIPATHI,33,AKBARPUR,UTTAR PRADESH,Adhunik Bharat Party,0,Graduate,2311861.0,0.6972,0.147,1,4,3,0.0121,7,0,M,0,1976.0,0.0019
9644,SAURABH MISHRA,26,AKBARPUR,UTTAR PRADESH,Bhartiya Shakti Chetna Party,0,Post Graduate,406427.0,0.6972,0.147,1,5,4,0.0121,7,0,M,0,2940.0,0.0029
9649,ARUN KUMAR,33,AKBARPUR,UTTAR PRADESH,IND,0,12th Pass,352000.0,0.6972,0.147,1,4,2,0.0121,7,0,M,0,1578.0,0.0015
9626,NEERAJ KUMAR PASI ADVOCATE,36,AKBARPUR,UTTAR PRADESH,Justice Party,0,Graduate Professional,4050471.0,0.6972,0.147,1,4,3,0.0121,7,0,M,0,1627.0,0.0016
9629,RAMGOPAL,61,AKBARPUR,UTTAR PRADESH,Rashtriya Janutthan Party,0,Post Graduate,2858000.0,0.6972,0.147,1,1,4,0.0121,7,0,M,0,108341.0,0.1057
9639,SUNIL KUMAR,46,AKBARPUR,UTTAR PRADESH,Aajad Bharat Party (Democratic),0,Post Graduate,1183000.0,0.6972,0.147,1,3,4,0.0121,7,0,M,0,3215.0,0.0031
9646,RAJARAM PAL,58,AKBARPUR,UTTAR PRADESH,INC,1,Graduate Professional,10497262.0,0.6972,0.147,3,2,3,0.0121,7,0,M,0,108341.0,0.1057
9627,ASHOK PASWAN,42,AKBARPUR,UTTAR PRADESH,Sabhi Jan Party,0,Post Graduate,19041563.0,0.6972,0.147,1,3,4,0.0121,7,0,M,0,866.0,0.0008
9631,MANOJ GUPTA,36,AKBARPUR,UTTAR PRADESH,IND,0,10th Pass,51872.0,0.6972,0.147,1,4,1,0.0121,7,0,M,0,3270.0,0.0032
9640,MAHENDRA SINGH YADAV,60,AKBARPUR,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),0,Graduate,63103139.0,0.6972,0.147,1,1,3,0.0121,7,0,M,0,2047.0,0.002
9647,VIKAS TRIPATHI,40,AKBARPUR,UTTAR PRADESH,Bhartiya Lok Seva Dal,0,Illiterate,1141980.0,0.6972,0.147,1,3,0,0.0121,7,0,M,0,2234.0,0.0022
5002,PRAVIN CHANDRAKANT KAURPURIYA,44,AKOLA,MAHARASHTRA,IND,0,Graduate Professional,540000.0,0.8291,0.08800000000000001,1,3,3,0.0047,4,0,M,0,965.0,0.0009
5442,ARUN KANKAR WANKHEDE,63,AKOLA,MAHARASHTRA,Peoples Party of India (Democratic),0,10th Pass,7210000.0,0.8291,0.08800000000000001,1,1,1,0.0047,4,0,M,0,3048.0,0.0027
6359,GAJANAN ONKAR HARNE,50,AKOLA,MAHARASHTRA,IND,0,12th Pass,4270000.0,0.8291,0.08800000000000001,1,2,2,0.0047,4,0,M,0,1278.0,0.0011
5440,SANJAY SHAMRAO DHOTRE,60,AKOLA,MAHARASHTRA,BJP,1,Graduate Professional,62167456.0,0.8291,0.08800000000000001,3,1,3,0.0047,4,0,M,1,554444.0,0.4953
5828,SAU. PRAVINA LAXMAN BHATKAR,58,AKOLA,MAHARASHTRA,Bahujan Mukti Party,0,Graduate Professional,15526329.0,0.8291,0.08800000000000001,1,2,3,0.0047,4,0,F,0,3583.0,0.0032
6357,HIDAYATULLA BARAKATULLA PATEL,60,AKOLA,MAHARASHTRA,INC,1,10th Pass,14463657.0,0.8291,0.08800000000000001,3,1,1,0.0047,4,0,M,0,254370.0,0.22719999999999999
6360,AMBEDKAR PRAKASH YASHWANT,64,AKOLA,MAHARASHTRA,Vanchit Bahujan Aaghadi,0,Graduate Professional,58722916.0,0.8291,0.08800000000000001,1,1,3,0.0047,4,0,M,0,278848.0,0.24910000000000002
5001,MURLIDHAR LALSINGH PAWAR,60,AKOLA,MAHARASHTRA,IND,0,Post Graduate,4771400.0,0.8291,0.08800000000000001,1,1,4,0.0047,4,0,M,0,2141.0,0.0019
5441,SACHIN GANPATLAL SHARMA,39,AKOLA,MAHARASHTRA,IND,0,10th Pass,29055000.0,0.8291,0.08800000000000001,1,4,1,0.0047,4,0,M,0,2577.0,0.0023
7306,ARUN MANOHAR THAKARE,61,AKOLA,MAHARASHTRA,IND,0,10th Pass,0.0,0.8291,0.08800000000000001,1,1,1,0.0047,4,0,M,0,1540.0,0.0014000000000000002
6358,KAMBLE BHANUDAS CHOKHOBA,50,AKOLA,MAHARASHTRA,BSP,0,12th Pass,1042000.0,0.8291,0.08800000000000001,3,2,2,0.0047,4,0,M,0,278848.0,0.24910000000000002
8813,A M ARIFF,54,ALAPPUZHA,KERALA,CPI(M),2,Graduate Professional,13048206.0,0.9391,0.037000000000000005,3,2,3,0.0373,1,0,M,1,445970.0,0.4096
8816,VARKALA RAJ,59,ALAPPUZHA,KERALA,Peoples Democratic Party,0,12th Pass,1576000.0,0.9391,0.037000000000000005,1,2,2,0.0373,1,0,M,0,1689.0,0.0016
8819,AKHILESH,38,ALAPPUZHA,KERALA,Ambedkarite Party of India,0,12th Pass,106000.0,0.9391,0.037000000000000005,1,4,2,0.0373,1,0,M,0,1782.0,0.0016
8822,THAHIR,36,ALAPPUZHA,KERALA,IND,0,10th Pass,360000.0,0.9391,0.037000000000000005,1,4,1,0.0373,1,0,M,0,571.0,0.0005
8811,SANTHOSH,46,ALAPPUZHA,KERALA,IND,0,10th Pass,997408.0,0.9391,0.037000000000000005,1,3,1,0.0373,1,0,M,0,749.0,0.0007000000000000001
8814,SHANIMOL,52,ALAPPUZHA,KERALA,INC,0,Post Graduate,17840943.0,0.9391,0.037000000000000005,3,2,4,0.0373,1,0,F,0,435496.0,0.4
8817,PRASANTH,33,ALAPPUZHA,KERALA,BSP,2,Graduate,20360.0,0.9391,0.037000000000000005,3,4,3,0.0373,1,0,M,0,2431.0,0.0022
8820,SHAN K S,36,ALAPPUZHA,KERALA,SDPI,2,Graduate Professional,5572567.0,0.9391,0.037000000000000005,1,4,3,0.0373,1,0,M,0,3595.0,0.0033000000000000004
8812,PARTHASARATHY VARMA,51,ALAPPUZHA,KERALA,SUCI(C),0,Others,1208704.0,0.9391,0.037000000000000005,1,2,0,0.0373,1,0,M,0,1133.0,0.001
8815,RADHAKRISHNAN,64,ALAPPUZHA,KERALA,BJP,1,Doctorate,16484722.0,0.9391,0.037000000000000005,3,1,5,0.0373,1,0,M,0,187729.0,0.1724
8818,RAJEEVAN,46,ALAPPUZHA,KERALA,IND,0,12th Pass,873152.0,0.9391,0.037000000000000005,1,3,2,0.0373,1,0,M,0,696.0,0.0006
8821,SATHEESH SHENOY,37,ALAPPUZHA,KERALA,IND,0,Others,106278000.0,0.9391,0.037000000000000005,1,4,0,0.0373,1,0,M,0,783.0,0.0007000000000000001
9258,P.K.BIJU,44,ALATHUR,KERALA,CPI(M),0,Doctorate,3563624.0,0.9391,0.037000000000000005,3,3,5,0.0373,1,0,M,0,374847.0,0.368
9261,BABU T V,61,ALATHUR,KERALA,Bharath Dharma Jana Sena,4,10th Pass,576055.0,0.9391,0.037000000000000005,1,1,1,0.0373,1,0,M,0,89837.0,0.0882
9259,RAMYA P M,32,ALATHUR,KERALA,INC,3,10th Pass,1152816.0,0.9391,0.037000000000000005,3,4,1,0.0373,1,0,F,1,533815.0,0.524
9262,KRISHNANKUTTY,53,ALATHUR,KERALA,IND,0,8th Pass,1400000.0,0.9391,0.037000000000000005,1,2,0,0.0373,1,0,M,0,2716.0,0.0027
9263,PRETHEEP KUMAR P K,40,ALATHUR,KERALA,IND,0,Graduate Professional,650099.0,0.9391,0.037000000000000005,1,3,3,0.0373,1,0,M,0,4301.0,0.0042
9260,DR.JAYAN.C.KUTHANUR,40,ALATHUR,KERALA,BSP,0,Doctorate,828631.0,0.9391,0.037000000000000005,3,3,5,0.0373,1,0,M,0,5505.0,0.0054
5509,SANJAY BALMIKI,35,ALIGARH,UTTAR PRADESH,Bhartiya Bhaichara Party,0,5th Pass,2421000.0,0.6972,0.147,1,4,0,0.0121,7,0,M,0,836.0,0.0007000000000000001
5512,CHARAN SINGH,56,ALIGARH,UTTAR PRADESH,IND,0,12th Pass,2210000.0,0.6972,0.147,1,2,2,0.0121,7,0,M,0,1175.0,0.001
7110,AMAR SINGH MAHAUR,52,ALIGARH,UTTAR PRADESH,Swatantra Jantaraj Party,0,Graduate Professional,1564164.0,0.6972,0.147,1,2,3,0.0121,7,0,M,0,3681.0,0.0032
7113,DEEPAK CHAUDHARY,30,ALIGARH,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),1,Graduate,31718690.0,0.6972,0.147,1,4,3,0.0121,7,0,M,0,4953.0,0.0043
7118,SHAHEEN,54,ALIGARH,UTTAR PRADESH,IND,0,Others,2167000.0,0.6972,0.147,1,2,0,0.0121,7,0,F,0,1599.0,0.0014000000000000002
5510,SATISH KUMAR GAUTAM,46,ALIGARH,UTTAR PRADESH,BJP,0,10th Pass,81427383.0,0.6972,0.147,3,3,1,0.0121,7,0,M,1,656215.0,0.5642
5513,SATISH CHANDRA SHARMA,48,ALIGARH,UTTAR PRADESH,AAP,0,Literate,102266526.0,0.6972,0.147,2,3,0,0.0121,7,0,M,0,829.0,0.0007000000000000001
7111,ASHOK KUMAR PANDEY,35,ALIGARH,UTTAR PRADESH,IND,2,Post Graduate,1092000.0,0.6972,0.147,1,4,4,0.0121,7,0,M,0,797.0,0.0007000000000000001
7114,DILEEP SHARMA,36,ALIGARH,UTTAR PRADESH,Peace Party,0,Graduate Professional,461000.0,0.6972,0.147,1,4,3,0.0121,7,0,M,0,1045.0,0.0009
5508,AJEET KUMAR,51,ALIGARH,UTTAR PRADESH,BSP,0,Doctorate,281852783.0,0.6972,0.147,3,2,5,0.0121,7,0,M,0,656215.0,0.5642
5511,BIJENDRA SINGH,62,ALIGARH,UTTAR PRADESH,INC,4,Graduate,7648000.0,0.6972,0.147,3,1,3,0.0121,7,0,M,0,50880.0,0.0437
7112,THAKUR MANOJ SINGH,41,ALIGARH,UTTAR PRADESH,Rashtravadi Party (Bharat),0,10th Pass,5650000.0,0.6972,0.147,1,3,1,0.0121,7,0,M,0,1225.0,0.0011
7116,MOHD. SHAKEEL (ADV.),46,ALIGARH,UTTAR PRADESH,Lok Dal,2,Post Graduate,1696000.0,0.6972,0.147,1,3,4,0.0121,7,0,M,0,841.0,0.0007000000000000001
5713,PRASEN JAYANT KINDO,32,ALIPURDUARS,WEST BENGAL,IND,0,Graduate,86659.0,0.7708,0.077,1,4,3,-0.0155,7,0,M,0,11518.0,0.0083
4695,DASRATH TIRKEY,52,ALIPURDUARS,WEST BENGAL,AITC,0,Graduate,8457896.0,0.7708,0.077,3,2,3,-0.0155,7,0,M,0,506815.0,0.36719999999999997
4616,MILI ORAON,42,ALIPURDUARS,WEST BENGAL,Revolutionary Socialist Party,0,Post Graduate,2500283.0,0.7708,0.077,2,3,4,-0.0155,7,0,F,0,54010.0,0.0391
5711,GERGORY TRIKEY,36,ALIPURDUARS,WEST BENGAL,IND,0,Graduate,1100968.0,0.7708,0.077,1,4,3,-0.0155,7,0,M,0,4303.0,0.0031
4905,MOHANLAL BASUMATA,44,ALIPURDUARS,WEST BENGAL,INC,0,Graduate Professional,1660568.0,0.7708,0.077,3,3,3,-0.0155,7,0,M,0,27427.0,0.0199
4617,RABICHAN RABHA,49,ALIPURDUARS,WEST BENGAL,SUCI(C),0,10th Pass,1083670.0,0.7708,0.077,1,3,1,-0.0155,7,0,M,0,4165.0,0.003
5712,JOHN BARLA,43,ALIPURDUARS,WEST BENGAL,BJP,9,8th Pass,1418730.0,0.7708,0.077,3,3,0,-0.0155,7,0,M,1,750804.0,0.544
13473,RAJENDRA SINGH PATEL,63,ALLAHABAD,UTTAR PRADESH,SP,0,Graduate,292681002.0,0.6972,0.147,2,1,3,0.0121,7,0,M,0,310179.0,0.3489
12347,RAM PAL,47,ALLAHABAD,UTTAR PRADESH,Parivartan Samaj Party,0,10th Pass,2988000.0,0.6972,0.147,1,3,1,0.0121,7,0,M,0,3368.0,0.0038
13476,AJEET KUMAR PATEL,31,ALLAHABAD,UTTAR PRADESH,Pragatisheel Samaj Party,0,12th Pass,1881200.0,0.6972,0.147,1,4,2,0.0121,7,0,M,0,6267.0,0.006999999999999999
12353,BHAWANI SINGH,46,ALLAHABAD,UTTAR PRADESH,AAP,0,Illiterate,2678730.0,0.6972,0.147,2,3,0,0.0121,7,0,M,0,1845.0,0.0021
13479,RABINDRA KUMAR SRIVASTAVA,48,ALLAHABAD,UTTAR PRADESH,IND,0,Graduate Professional,434127.0,0.6972,0.147,1,3,3,0.0121,7,0,M,0,2954.0,0.0033000000000000004
13471,GIRDHAR GOPAL TRIPATHI,77,ALLAHABAD,UTTAR PRADESH,CPI,0,Post Graduate,31089514.0,0.6972,0.147,3,1,4,0.0121,7,0,M,0,10403.0,0.0117
13474,RITA BAHUGUNA JOSHI,69,ALLAHABAD,UTTAR PRADESH,BJP,6,Doctorate,25319330.0,0.6972,0.147,3,1,5,0.0121,7,0,F,1,494454.0,0.5562
12348,AJAY KUMAR,50,ALLAHABAD,UTTAR PRADESH,IND,0,Graduate,20388074.0,0.6972,0.147,1,2,3,0.0121,7,0,M,0,4731.0,0.0053
13477,OM GURU CHARANDAS,49,ALLAHABAD,UTTAR PRADESH,Sanatan Sanskriti Raksha Dal,0,10th Pass,246707.0,0.6972,0.147,1,3,1,0.0121,7,0,M,0,2278.0,0.0026000000000000003
13472,YOGESH SHUKLA,49,ALLAHABAD,UTTAR PRADESH,INC,1,12th Pass,4200199.0,0.6972,0.147,3,3,2,0.0121,7,0,M,0,31953.0,0.0359
12346,SHIV PRASAD,63,ALLAHABAD,UTTAR PRADESH,Lok Gathbandhan Party,0,12th Pass,37769306.0,0.6972,0.147,1,1,2,0.0121,7,0,M,0,4118.0,0.0046
13475,ABHIMANYU SINGH PATEL,43,ALLAHABAD,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,6794971.0,0.6972,0.147,1,3,3,0.0121,7,0,M,0,2217.0,0.0025
12350,GAYATRI PRASAD,60,ALLAHABAD,UTTAR PRADESH,Bhartiya Shakti Chetna Party,0,Post Graduate,18123000.0,0.6972,0.147,1,1,4,0.0121,7,0,M,0,1517.0,0.0017000000000000001
13478,SHIV DUTT SHUKLA,49,ALLAHABAD,UTTAR PRADESH,Annadata Party,0,12th Pass,460000.0,0.6972,0.147,1,3,2,0.0121,7,0,M,0,5147.0,0.0058
5169,VIMLA ARYA,32,ALMORA,UTTARAKHAND,UTTARAKHAND PARIVARTAN PARTY,0,Graduate,111100.0,0.7963,0.009000000000000001,1,4,3,-0.0018,1,0,F,0,5351.0,0.0077
5444,K.L. ARYA,61,ALMORA,UTTARAKHAND,UKD,0,Literate,3748627.0,0.7963,0.009000000000000001,1,1,0,-0.0018,1,0,M,0,4060.0,0.0058
5167,AJAY TAMTA,46,ALMORA,UTTARAKHAND,BJP,0,12th Pass,9854603.0,0.7963,0.009000000000000001,3,3,2,-0.0018,1,0,M,1,444651.0,0.6403
5170,DROPADI VERMA,59,ALMORA,UTTARAKHAND,Uttarakhand Kranti Dal (Democratic),0,Post Graduate,23098000.0,0.7963,0.009000000000000001,1,2,4,-0.0018,1,0,F,0,3050.0,0.0044
4913,SUNDER DHAUNI,41,ALMORA,UTTARAKHAND,BSP,0,Post Graduate,1370000.0,0.7963,0.009000000000000001,3,3,4,-0.0018,1,0,M,0,10190.0,0.0147
5168,PRADEEP TAMTA,60,ALMORA,UTTARAKHAND,INC,1,Post Graduate,10793598.0,0.7963,0.009000000000000001,3,1,4,-0.0018,1,0,M,0,211665.0,0.3048
11172,ANAND KUMAR SAIN,37,ALWAR,RAJASTHAN,IND,0,Post Graduate,6924300.0,0.6706,0.046,1,4,4,0.0279,2,0,M,0,1303.0,0.001
11684,GULAB SINGH,50,ALWAR,RAJASTHAN,Poorvanchal Rashtriya Congress,0,Graduate,92140000.0,0.6706,0.046,1,2,3,0.0279,2,0,M,0,626.0,0.0005
11687,ANOOP KUMAR,29,ALWAR,RAJASTHAN,Pragatishil Samajwadi Party (Lohia),0,10th Pass,429307.0,0.6706,0.046,1,5,1,0.0279,2,0,M,0,3444.0,0.0027
11685,PAWAN KUMAR JAIN,63,ALWAR,RAJASTHAN,IND,0,Graduate,9179042.0,0.6706,0.046,1,1,3,0.0279,2,0,M,0,2533.0,0.002
11688,MADAN LAL,46,ALWAR,RAJASTHAN,IND,0,10th Pass,11078680.0,0.6706,0.046,1,3,1,0.0279,2,0,M,0,1991.0,0.0016
11530,IMRAN KHAN,31,ALWAR,RAJASTHAN,BSP,0,10th Pass,10483842.0,0.6706,0.046,3,4,1,0.0279,2,0,M,0,56649.0,0.044800000000000006
11274,TILAK RAJ MUNJAL,67,ALWAR,RAJASTHAN,IND,0,Graduate,4718096.0,0.6706,0.046,1,1,3,0.0279,2,0,M,0,903.0,0.0007000000000000001
11228,MAHANT BALAK NATH,35,ALWAR,RAJASTHAN,BJP,0,10th Pass,352929.0,0.6706,0.046,3,4,1,0.0279,2,0,M,1,760201.0,0.6006
11171,AMIT SHARMA JANGIR,25,ALWAR,RAJASTHAN,Ambedkarite Party of India,0,12th Pass,300000.0,0.6706,0.046,1,5,2,0.0279,2,0,M,0,1601.0,0.0013000000000000002
11683,JITENDRA SINGH,47,ALWAR,RAJASTHAN,INC,2,Graduate,136542038.0,0.6706,0.046,3,3,3,0.0279,2,0,M,0,430230.0,0.33990000000000004
11686,ADVOCATE AMIT KUMAR GUPTA,35,ALWAR,RAJASTHAN,IND,0,Graduate Professional,6178767.0,0.6706,0.046,1,4,3,0.0279,2,0,M,0,808.0,0.0006
5028,CHINTA ANURADHA,46,AMALAPURAM,ANDHRA PRADESH,YSRCP,0,Graduate,83561954.74,0.674,0.046,2,3,3,0.0524,1,0,F,1,485958.0,0.39420000000000005
6222,REVU SUDHAKAR,34,AMALAPURAM,ANDHRA PRADESH,IND,0,10th Pass,11000.0,0.674,0.046,1,4,1,0.0524,1,0,M,0,2775.0,0.0023
5770,MURALIKRISHNA KANDERI,41,AMALAPURAM,ANDHRA PRADESH,India Praja Bandhu Party,0,Others,12796.0,0.674,0.046,1,3,0,0.0524,1,0,M,0,1804.0,0.0015
5026,GANTI HARISH MADHUR,30,AMALAPURAM,ANDHRA PRADESH,TDP,0,Graduate Professional,71512430.0,0.674,0.046,2,4,3,0.0524,1,0,M,0,446163.0,0.3619
5029,JANGA GOUTHAM,49,AMALAPURAM,ANDHRA PRADESH,INC,0,Graduate,14768500.0,0.674,0.046,3,3,3,0.0524,1,0,M,0,7887.0,0.0064
6223,PANTHAGADA VIJAYA CHAKRAVARTHY,65,AMALAPURAM,ANDHRA PRADESH,RPI(Khobragade),0,Post Graduate,550000.0,0.674,0.046,1,1,4,0.0524,1,0,M,0,1804.0,0.0015
5771,RAJANI CHELLE,30,AMALAPURAM,ANDHRA PRADESH,Jana Jagruti Party,0,Graduate,261767.0,0.674,0.046,1,4,3,0.0524,1,0,M,0,1231.0,0.001
